property_id,host_id,guest_id,total_listings,availability,neighbourhood,type,price,amenities,booked_nights,stay_nights,propery_reviews,last_review,complaint
1000990,360412,619972,1,154,De Pijp - Rivierenbuurt,Entire home,254,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; First aid kit; Dishwasher; Microwave; Stove; TV; Dryer; Standard cable; Patio or balcony; ],4,4,58,14--November--2021,0
1001193,328812,585100,1,216,De Baarsjes - Oud-West,Entire home,177,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Cooking basics; Washer; Fire extinguisher; Oven; Dishwasher; Stove; TV; Dryer; Standard cable; Host greets you; Single level home; Backyard; ],3,3,22,25--February--2022,0
1001533,344597,673760,1,31,Oostelijk Havengebied - Indische Buurt,Entire home,177,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; Dishwasher; Microwave; Stove; TV; Dryer; Standard cable; Patio or balcony; Room-darkening shades; Waterfront; Lockbox; High chair; Crib; Elevator; ],1,1,46,19--December--2021,0
1001694,383542,581617,1,35,Westerpark,Entire home,185,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Dishwasher; Microwave; Stove; TV; Dryer; Standard cable; Host greets you; Paid parking off premises; Shower gel; Cleaning products; Dedicated workspace; Dining table; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Body soap; Drying rack for clothing; Laundromat nearby; Single level home; Portable fans; Toaster; Ethernet connection; Conditioner; Baking sheet; Board games; Clothing storage; Piano; Sound system; ],2,2,52,30--May--2022,0
1002073,415395,777888,2,138,Centrum-West,Private room,89,[Towels; Wifi; Smoke alarm; Heating; Hot water; Long term stays allowed; Shampoo; TV; Standard cable; ],2,1,103,27--February--2022,0
1002223,380468,557648,1,163,Oud-Noord,Entire home,66,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hair dryer; Hangers; Long term stays allowed; Shampoo; Iron; Washer; Carbon monoxide alarm; Fire extinguisher; First aid kit; TV; Dryer; Standard cable; Free parking on premises; ],3,3,6,4--November--2021,0
1002292,333868,647987,1,311,Oud-Oost,Private room,127,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Dishes and silverware; Long term stays allowed; Refrigerator; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Dishwasher; Microwave; Stove; TV; Dryer; Standard cable; Host greets you; Luggage dropoff allowed; Shower gel; Cleaning products; Dining table; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Outdoor furniture; Bathtub; Room-darkening shades; Body soap; Drying rack for clothing; Laundromat nearby; Toaster; BBQ grill; Air conditioning; Conditioner; Baking sheet; Crib; EV charger; Street parking; Travel crib; Barbecue utensils; ],1,1,90,18--February--2022,0
1002409,421367,617052,1,80,Oud-Oost,Entire home,392,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Dishwasher; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Luggage dropoff allowed; Paid parking off premises; Shower gel; Cleaning products; Dedicated workspace; Dining table; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Outdoor furniture; Room-darkening shades; Body soap; Drying rack for clothing; Laundromat nearby; Outdoor dining area; Single level home; Portable fans; Toaster; BBQ grill; Ethernet connection; Conditioner; Baking sheet; Free washer ; EV charger; Free dryer; Babysitter recommendations; Clothing storage; Barbecue utensils; Netflix; Game console; Sound system; Premium cable; Smart lock; ],2,2,107,16--March--2022,1
1002784,463866,694923,1,156,De Aker - Nieuw Sloten,Private room,81,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Shampoo; Cooking basics; Fire extinguisher; First aid kit; Private entrance; Microwave; Stove; TV; Standard cable; Host greets you; Luggage dropoff allowed; Lock on bedroom door; Waterfront; Backyard; Free street parking; ],2,2,238,17--February--2020,1
1003298,224526,750746,7,162,De Pijp - Rivierenbuurt,Private room,206,[Towels; Wifi; Bed linens; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Carbon monoxide alarm; Fire extinguisher; Private entrance; Microwave; TV; Dryer; Standard cable; Dedicated workspace; Patio or balcony; Air conditioning; ],2,2,36,2--June--2022,0
1003381,275198,668649,1,155,Watergraafsmeer,Entire home,208,[Towels; Wifi; Kitchen; Heating; Hangers; Dishes and silverware; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Oven; First aid kit; TV; Standard cable; Outdoor furniture; Backyard; ],3,3,26,24--April--2022,0
1004155,255875,656970,1,339,Buitenveldert - Zuidas,Entire home,230,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; First aid kit; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Host greets you; Cleaning products; Dining table; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Bathtub; Drying rack for clothing; Portable fans; Toaster; Free street parking; Clothing storage; ],90,90,4,2--May--2022,0
1004366,267549,507430,1,36,Oud-Oost,Entire home,114,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Shampoo; Iron; Washer; TV; Dryer; Host greets you; ],3,3,14,14--November--2021,0
1004520,448500,583255,1,290,De Baarsjes - Oud-West,Entire home,160,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Iron; Washer; TV; Dryer; Standard cable; Paid parking off premises; ],2,2,3,30--April--2018,0
1004543,476236,653935,2,111,Centrum-West,Private room,126,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; First aid kit; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Host greets you; Shower gel; Freezer; Room-darkening shades; Lock on bedroom door; Portable fans; Security cameras; ],1,1,120,30--May--2022,0
1004653,413676,518796,1,213,De Pijp - Rivierenbuurt,Private room,190,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hair dryer; Hangers; Long term stays allowed; Shampoo; Iron; Carbon monoxide alarm; Fire extinguisher; First aid kit; TV; Dryer; ],2,2,393,28--May--2022,0
1004959,422056,583953,1,160,De Pijp - Rivierenbuurt,Entire home,231,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; First aid kit; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Host greets you; Luggage dropoff allowed; Shower gel; Cleaning products; Dining table; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Outdoor furniture; Room-darkening shades; Body soap; Waterfront; Drying rack for clothing; Laundromat nearby; Backyard; Portable fans; Toaster; Ethernet connection; Central heating; Conditioner; Baking sheet; Board games; Free washer ; EV charger; Street parking; Clothing storage; Stainless steel oven; Window guards; ],4,4,45,3--January--2020,1
1005443,315032,517617,1,248,Oud-Oost,Entire home,167,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Fire extinguisher; Oven; First aid kit; Private entrance; Dishwasher; Stove; TV; Dryer; Standard cable; Luggage dropoff allowed; Shower gel; Cleaning products; Dining table; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Outdoor furniture; Body soap; Waterfront; Drying rack for clothing; Laundromat nearby; Outdoor dining area; Single level home; Backyard; BBQ grill; Board games; Free washer ; Free dryer; Garden or backyard; Babysitter recommendations; Clothing storage; Barbecue utensils; ],3,3,72,15--May--2022,0
1005678,490073,584909,1,83,Slotervaart,Entire home,147,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Host greets you; Shower gel; Patio or balcony; Single level home; ],5,5,23,15--June--2019,0
1006229,465703,542971,2,273,De Baarsjes - Oud-West,Private room,98,[Towels; Wifi; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Long term stays allowed; Shampoo; Carbon monoxide alarm; Fire extinguisher; First aid kit; Private entrance; Dryer; Paid parking off premises; Lock on bedroom door; Waterfront; Lockbox; ],3,3,301,27--April--2022,0
1007142,298217,564735,1,155,Oud-Oost,Entire home,273,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Patio or balcony; Backyard; High chair; Central heating; Crib; Street parking; Travel crib; ],3,3,39,23--March--2022,0
1007407,405544,524841,1,48,De Baarsjes - Oud-West,Entire home,234,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Host greets you; Luggage dropoff allowed; Paid parking off premises; Patio or balcony; Bathtub; ],2,2,84,9--May--2022,0
1008448,243599,795405,1,247,Centrum-West,Private room,170,[Towels; Wifi; Bed linens; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Fire extinguisher; Private entrance; Microwave; TV; Dryer; Paid parking off premises; Patio or balcony; ],1,1,53,2--June--2022,0
1008892,479338,554314,1,62,De Baarsjes - Oud-West,Entire home,123,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Private entrance; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Host greets you; Shower gel; Cleaning products; Dining table; Wine glasses; Freezer; Room-darkening shades; Body soap; Drying rack for clothing; Laundromat nearby; Portable fans; Nespresso machine; Conditioner; Board games; Street parking; Clothing storage; Sound system; Pour-over coffee; ],3,3,34,29--September--2021,0
1008894,314544,629757,1,282,Oud-Noord,Private room,160,[Towels; Wifi; Bed linens; Kitchen; Heating; Hot water; Hair dryer; Hangers; Iron; Fire extinguisher; Microwave; Dryer; Shower gel; Bathtub; Lock on bedroom door; Waterfront; Mini fridge; ],3,3,80,22--May--2022,0
1009022,298275,575129,1,269,Bos en Lommer,Entire home,149,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Dishwasher; Microwave; Stove; TV; Dryer; Host greets you; Patio or balcony; ],4,4,32,6--February--2022,0
1009492,354647,712036,1,57,Centrum-Oost,Entire home,318,[Towels; Wifi; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Long term stays allowed; Shampoo; Iron; Washer; Carbon monoxide alarm; Fire extinguisher; TV; Dryer; Standard cable; Luggage dropoff allowed; Paid parking off premises; Patio or balcony; Bathtub; Room-darkening shades; Waterfront; High chair; Air conditioning; Crib; Travel crib; Babysitter recommendations; Outlet covers; Changing table; Safe; Baby safety gates; ],2,2,36,11--November--2021,0
1010014,315583,711932,1,227,De Pijp - Rivierenbuurt,Entire home,222,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Dishwasher; Microwave; Stove; TV; Dryer; Host greets you; Luggage dropoff allowed; Paid parking off premises; Patio or balcony; Waterfront; Single level home; ],5,5,59,23--October--2021,0
1010263,348563,792546,2,244,Oud-Oost,Entire home,128,[Towels; Wifi; Kitchen; Heating; Hot water; Dishes and silverware; Long term stays allowed; Refrigerator; Washer; Oven; Dishwasher; Microwave; Stove; TV; Standard cable; Paid parking off premises; Patio or balcony; Hot water kettle; High chair; Crib; Baby bath; ],2,2,29,1--May--2022,0
1010272,371875,571720,1,287,De Baarsjes - Oud-West,Entire home,317,[Towels; Wifi; Kitchen; Heating; Hair dryer; Refrigerator; Shampoo; Washer; Oven; First aid kit; Dishwasher; Microwave; TV; Dryer; Bathtub; Crib; Elevator; Baby bath; Changing table; ],4,4,6,11--April--2022,0
1010274,358380,744667,1,44,Bos en Lommer,Entire home,111,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Oven; First aid kit; Dishwasher; Microwave; Stove; TV; Extra pillows and blankets; Dryer; Standard cable; Luggage dropoff allowed; Paid parking off premises; Shower gel; Cleaning products; Dining table; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Outdoor furniture; Bathtub; Body soap; Waterfront; Outdoor dining area; Lockbox; Toaster; BBQ grill; Baking sheet; EV charger; Breakfast; Lake access; ],1,1,64,23--January--2022,0
1010561,331276,554175,1,328,Westerpark,Private room,152,[Towels; Wifi; Bed linens; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Dishwasher; Microwave; Stove; Extra pillows and blankets; Dryer; Host greets you; Luggage dropoff allowed; Shower gel; Cleaning products; Wine glasses; Patio or balcony; Hot water kettle; Freezer; Outdoor furniture; Bathtub; Room-darkening shades; Body soap; Lock on bedroom door; Waterfront; Drying rack for clothing; Laundromat nearby; Outdoor dining area; Single level home; Toaster; Central heating; Conditioner; Board games; Elevator; Street parking; Clothing storage; Mosquito net; Paid washer; ],1,1,434,9--November--2021,0
1011023,375365,623051,1,233,De Pijp - Rivierenbuurt,Private room,106,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Hangers; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Shampoo; Iron; Cooking basics; Washer; Carbon monoxide alarm; Fire extinguisher; Oven; First aid kit; Dishwasher; Microwave; Stove; Extra pillows and blankets; Dryer; Luggage dropoff allowed; Lock on bedroom door; EV charger; Building staff; ],3,3,354,3--June--2022,0
1011091,366287,783333,1,221,Centrum-Oost,Entire home,258,[Towels; Wifi; Bed linens; Kitchen; Smoke alarm; Heating; Hot water; Hair dryer; Dishes and silverware; Long term stays allowed; Refrigerator; Coffee maker; Iron; Cooking basics; Washer; Oven; Private entrance; Dishwasher; Stove; Dryer; Host greets you; Luggage dropoff allowed; Paid parking off premises; Bathtub; Single level home; High chair; EV charger; Outlet covers; ],2,2,41,13--March--2022,0
